time_s,num_p_n_m,num_p_e_m,num_p_d_m,num_v_n_mps,num_v_e_mps,num_v_d_mps,ana_p_n_m,ana_p_e_m,ana_p_d_m,ana_v_n_mps,ana_v_e_mps,ana_v_d_mps,abs_err_p_n_m,abs_err_p_e_m,abs_err_p_d_m,abs_err_v_n_mps,abs_err_v_e_mps,abs_err_v_d_mps
1.3500000000000001,0,0,0.81239180113636333,0,0,1.2035434090909101,0,0,0.81239180113636278,0,0,1.2035434090909078,0,0,5.5511151231257827e-16,0,0,2.2204460492503131e-15
1.3600000000000001,0,0,0.82447181090909061,0,0,1.2124585454545465,0,0,0.82447181090909016,0,0,1.2124585454545442,0,0,4.4408920985006262e-16,0,0,2.2204460492503131e-15
1.3700000000000001,0,0,0.83664097204545429,0,0,1.2213736818181828,0,0,0.83664097204545373,0,0,1.2213736818181806,0,0,5.5511151231257827e-16,0,0,2.2204460492503131e-15
1.3800000000000001,0,0,0.84889928454545427,0,0,1.2302888181818192,0,0,0.84889928454545371,0,0,1.2302888181818168,0,0,5.5511151231257827e-16,0,0,2.4424906541753444e-15
1.3900000000000001,0,0,0.86124674840909066,0,0,1.2392039545454556,0,0,0.8612467484090901,0,0,1.2392039545454532,0,0,5.5511151231257827e-16,0,0,2.4424906541753444e-15
1.4000000000000001,0,0,0.87368336363636334,0,0,1.248119090909092,0,0,0.87368336363636279,0,0,1.2481190909090896,0,0,5.5511151231257827e-16,0,0,2.4424906541753444e-15
1.4099999999999999,0,0,0.88620913022727243,0,0,1.2570342272727284,0,0,0.88620913022727166,0,0,1.2570342272727257,0,0,7.7715611723760958e-16,0,0,2.6645352591003757e-15
1.4199999999999999,0,0,0.89882404818181794,0,0,1.2659493636363648,0,0,0.89882404818181716,0,0,1.2659493636363621,0,0,7.7715611723760958e-16,0,0,2.6645352591003757e-15
1.4299999999999999,0,0,0.91152811749999973,0,0,1.2748645000000012,0,0,0.91152811749999885,0,0,1.2748644999999985,0,0,8.8817841970012523e-16,0,0,2.6645352591003757e-15
1.4399999999999999,0,0,0.92432133818181794,0,0,1.2837796363636376,0,0,0.92432133818181705,0,0,1.2837796363636349,0,0,8.8817841970012523e-16,0,0,2.6645352591003757e-15
1.45,0,0,0.93720371022727245,0,0,1.292694772727274,0,0,0.93720371022727167,0,0,1.2926947727272713,0,0,7.7715611723760958e-16,0,0,2.6645352591003757e-15
1.46,0,0,0.95017523363636336,0,0,1.3016099090909103,0,0,0.95017523363636247,0,0,1.3016099090909075,0,0,8.8817841970012523e-16,0,0,2.886579864025407e-15
1.47,0,0,0.96323590840909068,0,0,1.3105250454545467,0,0,0.96323590840908968,0,0,1.3105250454545438,0,0,9.9920072216264089e-16,0,0,2.886579864025407e-15
